customer_id,customer_name,total_spent
7387d454-93ce-46de-8c31-b52fac0db367,Jennifer Joseph,54545.2
bc0bd48b-3b56-45ed-ac4a-8742c4a507bf,Virginia Gordon,54541.12
992637cf-9477-422a-b34c-16f6b3e69480,Karen Dawson,54537.100000000006
a1be9ca1-1dfc-43b3-9f9b-9b045d0b2f8b,Christopher Harrison,54529.49
d302b2e1-f3e2-4081-8369-4c2c75263357,Jerome Blackburn,54524.62
d2ef5eb6-2c48-40aa-8aae-f463e649a067,Peter Conner,54479.81999999999
c4868100-8918-4352-a1b2-3fab610ce007,Nicole Riley,54467.92
c8f35114-a7cd-471a-b280-e81869a6d57b,Tina Williams,54465.02
985d5117-f997-4cfa-9da0-a29476e3ce3d,Richard Harding,54444.72
3165cb91-5c56-4db3-94e3-897119da4593,Whitney Delgado,54433.2
13fe14ef-7bf5-413b-b78a-e4d66551c31f,Kevin Williamson,54423.560000000005
107a9edf-9d8e-4e81-adf5-cc3f16baded1,Tina Kelley,54421.799999999996
94138d60-34fc-42b9-a6b5-711d48269032,Patrick Jones,54412.170000000006
ca7a48fb-178d-4d1a-956f-6aa5dc4f563d,Hunter Harmon,54403.13
1626eee1-abf8-4add-b6a9-ad46b52b7d0c,Ricardo Campbell,54397.409999999996
643122b8-ce13-48ae-bb40-d8a02e6a83fb,Michael Espinoza,54392.979999999996
2e6c8688-878b-4435-98b5-d698e557cc18,Gregory Clark,54389.22
cba50fcf-4064-4ac7-9b2e-b5b68dcfc31b,Ronald Garner,54387.44
a5a54884-70c9-4222-be2b-ac65c5a28bcb,Leah Waller,54383.34
5c645e72-9736-4e73-a0a0-997b2cbae547,Amber Fernandez,54382.009999999995
b9e13d8e-5746-43b0-a6e9-489f8383ca9e,Carolyn Mitchell,54381.75
557647c3-632c-4c51-a9a1-732b47c5c159,Brianna Lowe,54380.26
f2e1147f-a788-4401-b642-a7aa7d76a686,Robert Miller,54378.86
48b8f744-4f51-421b-841b-e67a9cbf680f,Brian Berry,54365.58
a6e5e9bc-6ba8-4e45-809d-0f4af66d2817,Mrs. Nicole Trujillo DDS,54364.4
ab115a6f-dd50-4e7e-aeb5-47673decb35c,Kelli Wallace,54364.310000000005
423f306d-e617-4ca9-b2af-c81ea0ded178,Michael Butler MD,54355.630000000005
087f12e0-40ed-43c9-a416-d56063ef1960,Kimberly Rodriguez,54329.030000000006
608f9947-83f9-4e87-85bc-1b453a866c49,Megan Moore,54320.649999999994
b59419a7-87ad-467f-912f-1f98d1091736,David Andersen,54314.3
409657ef-fc52-46dc-9fec-4a729f059a60,Michael Shannon,54294.37
c9e1522c-45e3-4a8f-9783-e08215f2b373,Tiffany Copeland,54292.05
f5fb87e9-e6b5-471e-8c24-c202e3ad1d6a,Gail Shannon,54285.78
5b435e26-f6d5-48bb-af59-917a03f05331,Bridget Mccarthy,54280.16
ca511277-a5b7-4461-b317-c75f52695be3,Jennifer Smith,54272.46
2be6ebac-0b25-4917-a2ea-c563a1273c27,Sarah Morgan,54269.12
b7720914-4b8f-46c5-88ca-925b22017189,Alicia Mccullough,54257.65
13a85515-0460-4018-b0ab-57c549c10920,Matthew Norris,54215.63
81119566-f123-462b-a398-f6dcd2b289ab,Karen Perez,54213.49
91b45362-875b-41d9-9772-f39d1fb0d764,Shelly Rojas,54198.68
9cf8900e-2b27-47ce-9c46-5d6e425c1ec2,Karen Martin,54192.58
760d19dd-da5c-4184-8555-9b88dca10bd4,Brandi Stevens,54180.63
528c8b84-a4b9-4169-81a9-9ec925cece97,Robert Gutierrez,54171.770000000004
a3c23d4e-f3a1-45cc-bc64-0d5749e9a880,Austin Lopez,54169.66
e8b35721-f14b-4a3a-8dd4-d1c530a82bdb,Andrew Harris,54167.67
40f3af05-2b95-4a8f-98bc-772497e54eb9,Joel Nixon,54156.33000000001
fdd780a9-b058-4991-9b73-332a0e00b347,Warren Armstrong,54146.490000000005
32477826-4d1d-4b69-8d6b-056a195e26b8,Michael Howell,54130.630000000005
d4f37adf-0068-4cfd-935e-7e637b7b02b5,Joshua Smith,54126.35
1107e697-33a4-4e8b-a130-847e7385df95,Nicholas Williams,54121.32000000001
82a4a0f1-dcb1-4906-bb34-2f9bbd736e85,Martin Hinton,54115.45
7e89425e-a1b4-4e80-91ed-ea23790dfe73,Renee Conley,54115.259999999995
9629941b-8db8-4a5a-836f-e7a5f0fc37c8,Sarah Pena,54104.7
812887d6-ede6-4b85-a889-b255d982a282,Mrs. Rachel Delacruz,54104.31
508bea8c-60a3-49ab-a132-827ff24b08f5,Shawn Fernandez,54095.729999999996
15801d91-bbef-4dc3-967b-b65cdb2def09,Brian Rose,54095.71000000001
0033a8c9-6c89-48f0-842b-cb0496517ab7,Stephen Mills,54087.31
e8b353c1-cd17-42ad-86af-7f30b033d6cf,Rachel Stevenson,54087.09999999999
180bd64a-1a8c-430b-a21c-7fd4a328d555,Jonathan Anderson,54080.229999999996
6113f375-faf6-4163-b54e-2283dbef1eac,Andrea Thompson,54069.31
d5abc57c-5c0b-4218-b6ec-7a6c42c5817c,Shane Harris,54064.45
f50899be-313d-4e3e-b729-a15ff08dea69,Tanya Miller,54062.850000000006
d03a6b62-b346-4f98-8397-04137a117820,Dr. Jacob Collins,54056.66
f01445af-797c-4fc4-af88-65ace857b05e,James Castaneda,54035.600000000006
ac5ad628-73a4-44cc-b69d-7c5efbf6812e,Stephanie Smith,54034.259999999995
c2e4d9bf-f174-4454-9273-de3f47a8564a,Rachael Gates,54031.740000000005
abf9fb50-642b-45b1-9912-fa00f9a9d529,Kaitlyn Scott,54025.3
aa8c41ae-931e-49f4-91da-623d6a10d2c9,Adam Nelson,54024.32
63fb52ea-eed1-4235-aa0a-985876becafe,Amy Richardson,54022.770000000004
b37e5900-cecb-4bc4-b1f8-76e0b7b63249,Stephanie Bowman,54018.43000000001
4dd85b52-7f66-4daa-a900-1728a3ebbdd5,James Hogan,54009.27
900f4205-58dc-4fb4-8c13-460b8a11d28f,Heather Flores,54008.53
afd7f49e-9a8b-4960-bf6d-f160f5f830c6,Lisa Reid,54007.270000000004
2d0b4d9c-487f-41e2-8eb4-408d849cbebc,Monica Hernandez,54003.58
3e946c69-b9c9-4756-bfa0-117e7af58adf,Dennis Horn,53978.28
d4a1a9f4-9d3a-4939-bd35-533eb9747bc7,Alejandra Gibbs,53974.09
34999a6f-9a2e-4de9-b761-0a9275a53b84,Ryan Henry,53969.740000000005
336e864b-6a64-48aa-a048-45d89e35e621,Theresa Cooper,53963.9
789a8bcc-7478-47ce-8cd4-53b47d0834d0,Patrick Wolfe,53952.97
7fc0f91f-682f-4fe3-a818-c0a7ab02041e,Paula Newman,53951.45
78cbed7c-d069-42a4-8628-37697c99b771,Lisa Mcdaniel,53931.740000000005
9fbc3065-45a6-42eb-837d-c99b9918cbf7,Mark Mahoney MD,53912.399999999994
d5ef0dfe-86fc-4760-8d8e-2d2261eef2c1,Eric Craig,53902.29
f1ee8d23-db41-4eb3-81a6-23ff399cfa9a,Bryan Cruz,53891.93
914edd1f-b3e6-4b49-b923-a3fa483221ea,Sarah Parker,53878.520000000004
ac18846f-d13c-43ba-83bc-ced088e2e163,Erica Humphrey,53876.44
a47557c9-1c74-4931-b1be-dd523eb0b955,Scott Steele,53872.07
c888a1fe-ddeb-4fe0-a60e-b97ae3d39259,Deborah Rodriguez,53859.16
aa70b4f8-ce65-4bd7-bbb3-a0d77e006327,Madison Leonard,53855.46000000001
ca0b9e30-8ea6-4016-b30e-f1bc3c8f59d9,Courtney Williams,53854.1
a465677e-45c0-4913-ae8a-e019677c481e,Mike Coleman,53846.85
8f1c088d-80db-4220-a2d6-541dbe22b9ad,Mary Wheeler,53829.77
340ff060-764e-407c-bedf-67a8239329d5,Heidi Banks,53787.25
9f1df8ee-0a1b-4d49-8a35-cc581ee0dd1f,Gregory Hernandez,53772.33
eb6aab1a-8654-4895-ba17-b67e3cdc64c2,Robert Hurst,53767.490000000005
088a56a7-69b7-43eb-bb3a-5e1727330ff6,Nathan Davis,53755.33
fd5f3a85-ee58-4498-9372-4794067caf0a,Miranda Valdez,53743.590000000004
d98e193d-87d0-4b84-b420-df9435df8aef,Tiffany Espinoza,53739.97000000001
3cc16dc8-bda2-4a52-8902-12e5b187dd07,Jessica Fernandez,53723.06999999999
e4d26f4f-fad3-45e6-a85d-eb506555b31e,Tammy Johnson,53711.71
8cb4877e-214a-4c24-9863-bb39f4ec52f1,Nicolas Trevino,53710.95
88a5d1d0-952b-406d-822b-2f071b15d737,Fernando Dennis,53707.22
2e001342-ec46-4625-9c3d-5c099c9a1149,Briana James,53694.25000000001
d514fc94-c41e-4a05-ac15-7ab3407c65c1,Thomas Gonzales,53679.06
4b81f396-eea6-4674-b477-9e6b31941607,Garrett Perry,53659.97
590e88c0-0029-4a3e-ae75-5cbcdf03635a,Jennifer Klein,53657.93
546b67af-b5d4-4bf7-9f24-32590df3ba37,Joanne Smith,53641.31999999999
20becca9-4802-496e-9d91-b50c4c07c14d,Jennifer Wilson,53624.39
7c65cc50-ad17-4408-a792-863742a739a2,Tonya Peterson,53613.990000000005
64263c91-6a28-4e4b-95c5-6ffd8699bbf7,Chelsea Rojas,53612.57000000001
954b8f12-1d87-4da8-a199-dedfc13aad7c,Angel Campbell,53608.83
3d2b52df-651e-450c-9f0a-541b01b171a5,Nicole Lewis,53594.64000000001
c7b2f14d-f7f2-45b7-bdba-a84cb631d3ed,Kathleen Burns,53593.74
699c4457-a20d-4503-bbdd-5b1ddbc67363,Amanda Spencer,53591.63
3284c796-d3f3-445f-a470-c58ff489624c,Rachel Cain,53587.15
bcbb32f9-15fc-49f2-ac0e-eabed137a042,Ronald Garcia,53568.81999999999
5c92bda0-e4dc-4062-a15e-a4a645bc6bf5,John Cobb,53566.049999999996
ff3d2c3c-74ea-4a61-81cd-38a2dadcbe5d,Toni Hampton,53564.560000000005
2ee7587e-3100-4f2e-8807-723cc135ee56,Adrian Hicks,53546.299999999996
5dde8b08-22d3-4143-9e30-3a31a0fe2051,Michelle Miller,53521.69
d5067791-5578-46dd-92a3-b429f7cedb9e,Kevin Hendricks,53507.52
f0e67a98-e9e5-4d9d-aa50-0aef47015938,Terri Rodriguez,53505.159999999996
108ea504-2601-4926-8362-7958e117ebb2,Sarah Cross,53503.990000000005
fea9f8b2-1d36-4210-824e-5d3affbe2aae,Adrian Patrick,53503.2
88b1d16f-cd70-4cfd-8ff5-be1d3a723ff6,Eric Wilson,53490.8
941ac2de-6579-4c21-bf97-fcf550f093bc,Casey Lewis,53481.28999999999
be006a76-6aab-444d-b3c3-0167cc36678f,Brian Blair,53456.18
e87c3559-4c33-4f9e-a907-c5cad1d96dc4,Carla Martin,53456.119999999995
ea06d728-f6fc-43dd-bdac-8ae4b08fd57b,Robert Gentry,53445.97
c2a4b726-0d15-4287-8f04-330b2fb6c5dc,Jackie Day,53440.409999999996
7ab012e8-4c55-4944-9c80-b408162b11c6,Kimberly Clark,53437.14
00f40d8d-d746-413b-93b7-0a4deec18f06,Darrell Berry,53424.96
422a9713-3e3b-4b63-ac81-542bdd100d95,Amy Lee,53422.8
743f1f15-a1c0-435d-b08b-6b451c024ecd,Ryan Roberts,53418.979999999996
7a926e7f-4008-490b-8f6a-f759aaa0a0bd,Maria Parker,53415.55
728e9eed-0fc9-4934-88e8-52174962b5de,Julia Zavala DVM,53414.13000000001
6fd05f23-c078-4d52-b086-3613b3691cc5,George Hawkins,53407.59
30dc17cd-2835-4dee-b177-0f93639472a6,Theresa Decker,53396.14
57700202-fab0-4ade-86ea-142c5d3fd4e8,Eric Lester,53392.67
0fb5f033-a820-404c-bc2b-41f796301614,John Mathews,53385.1
f6353351-a793-46b7-a5ac-c3a3da8a883f,Matthew Robinson,53384.26000000001
dcbfc313-0381-4b0e-9745-e8d9aeb8fff5,Kyle Mccarthy,53375.43
d6557997-8876-4d76-b3ad-796a780858e0,Shannon Garcia,53366.8
538bedb3-57aa-4509-a35a-a726e51eb9bb,Roberto Nguyen,53365.4
abd90749-5573-449e-b4cb-5ff6a073bbcc,Gavin Braun,53349.29
d3b748bf-6cc4-4bfd-bb28-53b429064f70,Tammy Obrien,53333.03
92c7257c-7f74-4e40-8c4b-e7aa973c3f66,Justin Johnson,53329.24
43acd90d-45cb-4f84-b9d4-4dba376ff813,Ricky Colon,53321.82
9cd02021-6998-4d9a-b993-6063aad7aff1,Dwayne Moss,53316.71000000001
472f3bde-1ce6-419c-ab2b-1970eff2fb28,Barbara Johnson,53302.64
d50de0c7-e15f-44db-a251-c3421f8a84ef,Lindsay Lee,53284.969999999994
8650753a-6f84-4bfd-9907-659f32157fce,Miss Olivia Scott,53276.51
5da0c092-7608-4fbc-ba84-02fb1d1f2f14,Adam Cruz,53256.84
3f61a6c7-2313-4fa3-a83d-061fc8593ddd,Megan Thompson,53253.45
b3446c3f-9e5a-40e0-9119-bcd3008c3aec,Shelby Sanchez,53252.53999999999
7aa4f1f5-750d-4938-9fe7-183d2ba39c2a,Tammy Lyons,53234.08
176b8b25-d685-45ad-aa27-971e92aa8a92,Mary Peterson,53216.77
f8418884-c289-4670-a654-cd352c37e9b3,Amy Griffin,53213.8
d75081e9-8f42-4f07-bf0b-8e2e99accaf9,John Ruiz,53204.06999999999
e4f81419-c9e7-4b6f-bada-f15d83d975a6,Joshua Flores,53203.04
07d972e0-dfa5-455a-8711-71bec108c8f7,Brandon Hill,53195.329999999994
5108f6c2-7082-431c-a760-6098452411e5,Bryan Smith,53194.75
33163253-5396-4d9c-bd35-3379f06667a7,Justin Moore,53193.89
a0594dd0-44b7-4fd3-a96e-9da9fe8f91eb,Megan Mason,53181.57
c09e5ac3-e1b1-4603-9b8a-cdc9f309c9e1,Tiffany Yang,53171.08
3f170387-6841-4256-a865-2a69d61e9fa0,Lawrence Gibson,53150.53
5651440b-a314-4934-a464-b5c6530ab911,Mark Kirk,53146.15
761e09fb-e77b-4c37-8127-a56375867727,Jennifer Rangel,53141.22
f2623a81-1ee5-409c-a3f0-80fd35d8fcc0,Natasha Mueller,53141.03999999999
55624613-b05c-4b53-8144-a53d4baf917d,Carol Cooper,53101.3
aee33d96-2381-4dc8-a685-2f951db38d15,Alex Schmidt,53093.990000000005
899d179e-f5eb-49fa-b390-242a4471f078,Olivia Chapman,53087.21
02fb1dc3-1e22-4f81-82bc-808fc5da8dfc,Tara Clarke,53081.520000000004
3e6cab17-7e1d-4b7f-a953-ad2feb902ff9,Lance Hall,53076.44
17284ec5-c4df-4ae6-b5a6-75b78d48966e,Teresa James,53064.0
a4c8edab-2de6-4438-a75a-72ceaa82301f,Peter Whitehead,53062.880000000005
4d6ae5d1-2312-4183-aadf-c48c8aeaf3ee,Jennifer Lambert,53044.78999999999
bcb32913-dc6e-4ec1-a0b6-575cc5a17319,Parker Cohen,53035.78999999999
e0dc112b-a780-4877-88ca-b90ce17df369,Laura Owens,53034.41
302009f1-b4f1-43cb-8500-853ed38289a2,Michelle Schultz,53032.93000000001
b11a6b09-1102-4fa7-a361-e76ee7d8247f,Donna Smith,53009.740000000005
5c6e8cb0-8ad3-47ed-bad3-bb59690f4e8b,Brian Franco,53003.29
30cc6d63-95b4-4032-a0e4-9ef4dd829fcb,Jason Santiago,53001.72
dfc028a0-b0b8-49c3-9644-8e5ed7a68ca2,Jordan Johnston,52999.58
d09a353f-fb52-47fb-bb47-fe80ad3a6612,Mrs. Cindy Hoover MD,52997.78
4088e9ce-e69e-4dae-a977-f63835d1a37d,Trevor Foster,52977.869999999995
f10d6648-bb13-43f9-b40e-3fbbe5b8eeb7,Robert Ortiz,52963.1
88b36e5f-8a36-4db7-bf91-674836506325,Sarah Benson,52948.44
f8399e95-a1e6-4542-8c1b-93646e49a0bd,Colton Gonzalez,52939.38
2b17c10d-4d5c-484d-bed2-bbd6376786a7,Paul Gentry,52938.64
7a3d0489-5d7e-4d6b-9f42-37fa45c061b5,Lisa Robles,52932.17
72a2e7ec-5fef-4c7f-be84-7061dbea8931,Joseph Ochoa,52923.630000000005
f2606edb-feae-4827-af65-eea34302be84,Debra Contreras,52918.310000000005
473ac292-feac-44cf-8e83-c9d5b6dc5ed4,Nathan Black,52907.01
5f15b5c3-2c6d-4723-963d-4a21da748fe8,Jonathan Reese,52905.08
61c6af29-dd63-4a80-8ef6-98b42217669c,Diane Thomas,52898.39
0bed0630-a2fa-44de-8c75-9fb97395f6c1,Tim Rhodes,52887.93000000001
1a5eb99f-800a-4e2f-9a79-7c6f1373389a,Carl Patel,52876.82000000001
4c6889e8-46ec-4391-b288-a5b507ea950a,Amy Evans,52875.83
562cac3c-b454-440c-93e2-c1991babad24,John Conner,52865.79999999999
b039b810-d9d3-4846-a109-d6af0eb53e3d,Jaime Hall,52844.83
28f32442-c644-4918-b7b0-d08a37cee8c6,Roger Jones,52829.32
4befb811-5575-4f9d-87ca-5c7bd294d07b,Nicole Johnson,52816.619999999995
c987736a-8cae-4de3-b710-e99167110f48,Kathryn Garner,52807.97
d5b606f0-60bf-4f47-a42e-eafbc22065b4,Aaron Smith,52807.3
7d336987-26eb-459f-8810-f00e90344561,Zoe Parks,52804.06
1ca2075e-cf15-4144-8c70-231850d723fb,Riley Fisher,52803.869999999995
1be38aa5-0c8a-47d1-a18d-9dff9ba7dc28,Sarah Stanley,52798.130000000005
595a47b0-aa8a-4c9d-8f3f-0dc45587cb03,Patricia Key,52792.95
a016e433-21a3-4110-a492-5d4be2737b8a,Laura Hughes,52780.54
dc2519cb-734c-4b1e-9e2b-df349cd3e035,James Evans,52777.78999999999
0c4ae4c0-477a-45f1-ab85-02d9ec685c1a,Clifford Glass,52752.7
6f394f26-e2f1-4c64-873f-3948bde2c8e5,Catherine Aguilar,52752.44
7e08eb60-e116-46eb-af56-8c9bd8e32d8b,Timothy Mccall,52734.78
b5789898-eeec-42e6-9f6d-307952aa374a,Caleb Brooks,52706.5
6baee9d6-73e0-4fdc-9b0d-ee2728c6d1ae,Cynthia Garcia,52697.770000000004
e6595ac1-7bea-4019-a0e7-763451bcda98,Melinda Thomas,52656.45999999999
98528d69-2b43-45e6-80e6-4f5b628cc0f8,Alicia Hernandez,52654.020000000004
c3bf9944-d932-421c-9d36-97b3bc0a42f5,Tanner Snyder,52643.11
a76949a3-3ff7-4149-8847-955af56bd3b9,Tanya Stark,52639.36
b0259f36-7ef8-43a1-8aa7-c86e9da5ed4a,Erin Blanchard,52629.8
4aceaf77-fe21-4ed8-876e-a2c3e9e37f45,Jacqueline Collins,52624.520000000004
073b3de6-2584-4c92-82aa-651e27bdc949,Kimberly Simon,52616.23
e0dcd8d2-f30a-4ff4-9700-036ec583acd8,Richard Lowery,52614.74
9f4180dd-e5bf-45bd-b4e9-3507f9d9ae74,Tyler Fox,52611.5
81dfedb9-1f16-4786-87a7-bd477e2072cb,Donna Marshall,52607.22
32ee6099-d0c6-4b5a-bddc-e8dc3493d2dd,Katherine Perkins,52606.29
6cc914a6-00ee-49a7-be1b-b900dee2a7ad,Elijah Santos,52602.7
1485de38-8628-463f-8b4e-12c9c7fbfe68,Maria Mclean,52599.240000000005
d46f6d04-8e74-433d-83b7-347ffa5bdd65,Christopher Bruce,52590.75
66d62be7-33e7-42d1-89fa-580ff30ef73d,Greg Aguilar,52588.79000000001
7fbbda97-5b8c-4198-9373-4a4f8ddbb640,Claudia Baker,52586.93
0e6ce9eb-c85c-4255-81d9-488e923db9a1,Christine Stone,52570.38
aaf946c5-7db2-41b1-a378-60e6382306d7,Joseph Erickson,52526.98
895a3ae2-4932-4cc3-b101-00bbb2a7d98d,Troy Wise,52526.520000000004
1b7e9389-d169-4be1-9fea-ed03fc12e698,Krista Fox,52516.84
f27ce309-3e26-4982-972c-50e076337624,Brianna Chapman,52514.16
e5bfc791-ff19-42f1-99ae-2dad02deb081,Stephanie Herman,52501.83
34c2ff1c-7ecc-4c0d-8a62-4cd5a667d45a,Timothy Castro,52495.979999999996
0f8c07a3-22da-4422-817e-10ad5ef641d1,Michael Moyer,52489.97
c7e12f51-e5b0-4ee4-838b-e2babc4cb8e4,Jamie Hernandez,52489.15
5c15d71d-74b1-4ee3-8acd-21c6f24b4e4b,Sherry Martinez,52479.149999999994
624d4c65-d115-44f4-9386-2baf5912fe1b,Emily Myers,52471.46000000001
eb1c7bbc-5882-4d47-a8b7-4efbefc46f1e,Alexis Benton,52464.09
27eecbc5-bcc5-4ef0-a164-eb22d2f5961f,Helen Bates,52434.64
eaefe1b0-4d9e-44ac-8764-b7d304541bda,Katherine Jacobs,52412.939999999995
ac78ecc6-17db-49e3-becc-a5a880d99bea,Autumn Fisher,52391.399999999994
38bd4648-2b2e-413c-b560-838dab55b52d,Jason Thornton,52382.100000000006
692dc40c-79f5-44e2-a364-aa55382f8a2e,Xavier Floyd,52382.020000000004
7d7c6636-e106-4973-b900-b741bab04712,Michael Roberts,52368.81
42319cce-a24d-4d41-a731-4fd58e351dba,Natasha Copeland,52367.600000000006
964eff0e-e0ee-4bbd-b819-011055c19c08,Kenneth Wilkins,52367.25000000001
4e9034ae-316f-4920-ade1-755d990a307e,Robert King,52365.46
e23616d2-3bc5-42e8-9534-dbac746c76bc,Erika Lewis,52348.93
6c8d54de-a283-4bb6-ae43-42815eb2973d,Barbara Moore,52348.719999999994
341cfd05-4b1d-43ff-8ca3-d5736cee6219,Johnny Simpson,52347.35
e3a55b81-307c-4a13-98f1-385974276e94,Johnny Sexton,52327.03999999999
79bd69b6-05b8-4117-beab-9695a08a2d8d,Dennis Bennett,52300.90000000001
2c809778-64a8-43ac-9535-a0faf5e47b17,Amber Parker,52294.21
9973fd01-0ded-45f6-b244-59e8324fa333,Anna Gonzalez,52286.740000000005
61b8fcfe-8abf-4805-ad48-fdd8476c5a35,Matthew Graham,52284.56999999999
52624c41-b7c3-485f-ba24-e70548833e3a,Timothy Nichols,52283.55
7a795c49-a1bf-4ad2-8412-857fa24c6f36,Gary Duran,52273.9
fae91225-5cf5-48b7-895b-89d238581a5a,Christopher Oliver,52270.14
6d8058a8-c220-4986-9c6b-ba970c84daa5,Brandon Hill,52264.91
95f542a3-f0e1-4f51-8830-b2004293fa27,Henry Adkins,52263.08
55c9096d-2055-4367-bca8-8d0cf110adf3,Alicia Jackson,52255.61
9eeaf18c-ced5-44da-a806-946c9bdc2bba,Kimberly Patterson,52255.42
cb13da9b-1a36-422e-95e3-47a749fa208c,Robert Chapman,52255.22
1b241f04-86b0-4487-91bf-3ff6309f5c78,Ricardo Cole,52245.23999999999
bf14c754-7904-431f-85b1-59d6332c2e00,Jared Rivera,52238.90000000001
a1d76a2b-a767-4d25-b367-9cf1d94ba5c4,Ashley Mack,52226.97
b23663e7-9c41-4f38-a52f-7a2b5e9ab903,Shawn Wright,52224.61
63c53263-86d1-47cb-8e81-5bd1069aa260,Darlene Faulkner,52223.92
9ab1033c-1d4c-4f47-a62a-626fc17fa73a,Rebecca Welch,52218.899999999994
18b1f30e-0514-4b73-8584-c8f15e81b36a,Robert Martinez,52216.369999999995
55028772-a24d-468e-be85-a66c7f2d521d,Sarah Thomas,52156.31
3e9ca094-b615-4ff1-9791-468316ffb7fc,Patricia Robinson,52142.36
545156c4-4a99-42af-8186-db068922441b,Megan Silva,52135.869999999995
7701a74d-bbe3-4195-90ca-91a84a029eb4,Jason Nguyen,52134.86
251808f8-bad5-485c-b9d0-b08356c7019d,Charles Mathews,52133.77
da844f6b-25ba-4ead-830c-ecdd97bf49f2,Ashley Massey,52132.619999999995
7c0f18eb-a5a7-4da1-bb00-463c029eb69b,Matthew Gray,52126.880000000005
c51b674e-41c8-4c70-b9b7-cf60b509e95c,Kristen Johnson,52126.59
db36f90a-8852-4d9c-ad1a-c0de6c8fc10a,Tina Martin,52116.67
38e2a39a-56b7-479f-93dd-f9496eb61142,Daniel Molina,52115.020000000004
80d367da-a931-4ded-b775-fdbf8fe1990a,Katrina West,52114.56
ab92e901-530f-40e7-ada2-a7528e5609c3,Christina Jones,52105.009999999995
257ae74a-a605-494d-8013-82761585bd10,William Wilson,52104.42
10a9663c-a7e3-40ac-b2d9-e1b0ade19a87,Melinda Brooks,52099.86
78b03a9f-dd5c-4f59-a660-8f36954f8c03,Lori Miller,52094.67
2e282d3c-e10f-473b-ac72-57664a4512dd,Sharon Henderson,52085.59
c7ef5eef-f621-4166-b651-6ef916f8e635,Carrie Walker,52073.54
4bba9d7a-37b1-47f6-8254-9a2d97807b54,Debra Howard,52055.490000000005
2f1374f8-bc5f-4af9-976f-5d808ededd05,Raven Hampton,52053.92
b69e2233-97de-4628-8a9b-78e9f3e82731,Sean Pena,52047.41
d7733ac1-0065-4c11-8f39-b315cc7f59e6,Sarah Harding,52022.05
33ddea2d-5120-4139-a5d7-ef6451006bb2,Wayne Figueroa,52020.22000000001
00183bc3-d216-4f3b-b584-370cd20717d4,Olivia Lyons,52019.22
efb81fa1-dd3a-4276-ab43-58e5ae7bd10e,Donna Washington,52017.66
025081c2-27e5-426f-b9a9-67177ed1c748,Brandon Spears,52017.46
18b7c48d-76bd-49d9-a4d9-a1a617b90e20,Shane Lopez,52012.28
6b5f0954-2069-412f-8afd-280b640a9137,Tami Wilson,52007.78
09b77721-ea43-424e-884a-2b94b0ad90a4,Cheryl Allen,52003.240000000005
b810dc77-3671-4a1d-a28f-4814b0b96e43,Ryan Hale,52002.67
2cd89e7a-b2d2-4ebc-a66f-038a05bcf631,Alyssa Gonzales,52001.23
17743bd8-91c0-455a-9488-8e716327dcc6,Juan Chen,52000.28
0ec5983e-e2aa-40f0-adb0-100f4223e244,Angela Jensen,51983.18
66e305cc-ff44-4c02-bade-74ee029148ad,Rhonda Rodgers,51968.86
b44a4221-8c5d-4b48-9d50-daf2ffaebef9,Connie Ball,51936.99
645ae54e-1ab0-434e-964f-2466dba0f788,Victor Hernandez,51932.479999999996
04229db8-fb88-4ce7-8612-6d287095cf3d,Jeffrey Payne,51928.43000000001
93b54733-b935-4073-a9ce-e85c78f29ddd,Michael Valenzuela,51923.229999999996
7e02ccd7-3ec2-4d6e-840b-773349be2a42,Christine Odonnell,51917.76
c43702f1-897a-4acd-8aeb-9f9d92dae934,Jesse Mcgee,51910.86
cab55280-de8d-4ea4-b9ef-3b8ea714a0ee,Edward Morrow,51905.13
0de6fbcc-d084-4b0b-95b6-a544a790648e,Joseph Diaz,51904.47
907b7f87-c281-4dea-a16d-205cae5cfb34,Leslie Wolf,51880.16
ad25de7d-12cd-44b7-8997-da7dc3457c4a,Mark Jacobson,51870.67
9773b94b-7883-48f9-9c91-d84d47df2d4b,Travis Torres,51868.84
61abc825-e46e-4022-aaaf-35d931f2440d,Ana Bradford,51855.54
bd702faf-74f2-43fc-a2e3-103b6fad2ee3,Jeffery Pratt,51855.4
77527152-717a-40f8-a0c1-0e2b456445c9,Michael Johnson,51854.170000000006
c66df229-6ad1-4fe4-9a5d-ed95f26f234b,Lisa Schultz,51853.82
f81ef803-1284-43d7-aabd-610e0ad2bd0d,Courtney Williams,51850.99
1cb4fd7a-c786-4d51-8af3-757c8420348f,Robert Robinson,51846.68
1e5e524c-cd95-4bb2-9c16-4c7205904783,Laura Shelton,51837.61
cf28a192-9fcc-4a44-8ca7-63edd5264e69,Bonnie Oliver,51833.450000000004
2658d83e-249d-4c8a-a2eb-bb1cb01a5ac3,Peter Contreras,51830.07
abd117e2-4846-401d-b88c-e16b9dd09bd7,Jennifer Rivers,51827.93000000001
3e9bd5e9-9f6e-488a-8dc2-98a06dc2753f,Natalie Sullivan,51808.92
4b92c66f-d04e-4ae3-b75c-0ba6cd79f1b5,Eddie Bradford,51789.17999999999
cff8da21-b0e3-437e-ba93-836655b43f5c,Virginia Wiggins,51784.15
d3e33d13-0d16-4bba-83f2-fb280a91677a,Jose Miller,51772.42
049948a8-80e8-4539-9ecd-3211969a86e2,Jessica Daniels,51753.740000000005
